"ClientAccountID","Symbol","Description","UnderlyingSecurityID","Strike","ReportDate","Expiry","Buy/Sell","DateTime","Put/Call","TradeDate","SettleDateTarget","TransactionType","Quantity","TradePrice","TradeMoney","NetCash","ClosePrice","Open/CloseIndicator","Notes/Codes","CostBasis","FifoPnlRealized","OrderTime","OpenDateTime","LevelOfDetail","TradeID","MtmPnl","TransactionID","IBExecID","RelatedTransactionID","OrderReference"
"U2842030","F","FORD MOTOR CO","","","20200326","","BUY","20200326;093012","","20200326","20200330","ExchTrade","100","5.37","537","-538","5.25","O","","538","0","20200325;160749","","EXECUTION","2771729125","-12","12362534470","00012e0e.5e7c825b.01.01","",""
"U2842030","F","FORD MOTOR CO","","","20200821","","BUY","20200821;162000","","20200821","20200825","BookTrade","100","9","900","-900","6.66","O","A","900","0","","","EXECUTION","3051174470","-234","13547701540","","",""
"U2842030","F","FORD MOTOR CO","","","20200918","","BUY","20200918;130502","","20200918","20200922","ExchTrade","100","7.275","727.5","-728.5","7.23","O","","728.5","0","20200918;130502","","EXECUTION","3107728555","-4.5","13784035191","0000e1ae.5f64c738.01.01","",""
"U2842030","F","FORD MOTOR CO","","","20200918","","BUY","20200918;141941","","20200918","20200922","ExchTrade","100","7.25","725","-726","7.23","O","","726","0","20200918;141244","","EXECUTION","3108111525","-2","13785188111","00012e0e.5f64ae98.01.01","",""
"U2842030","F","FORD MOTOR CO","","","20200918","","BUY","20200918;142937","","20200918","20200922","ExchTrade","100","7.275","727.5","-728.5","7.23","O","","728.5","0","20200918;142937","","EXECUTION","3108150944","-4.5","13785293024","0000e1ae.5f64d14a.01.01","",""
"U2842030","F","FORD MOTOR CO","","","20201016","","SELL","20201016;162000","","20201016","20201020","BookTrade","-100","7","-700","699.97263","7.67","C","A","-951","-201.104297","","","EXECUTION","3163820527","-67","14030636112","","",""
"U2842030","F","FORD MOTOR CO","","","20201120","","BUY","20201120;162000","","20201120","20201124","BookTrade","100","8","800","-800","8.74","O","Ex","800","0","","","EXECUTION","3242562178","74","14360821210","","",""
"U2842030","F","FORD MOTOR CO","","","20201209","","BUY","20201209;113925","","20201209","20201211","ExchTrade","100","9.44","944","-945","9.45","O","","945","0","20201209;113925","","EXECUTION","3285802122","1","14537568522","0000d6a5.5fd145d0.01.01","",""
"U2842030","F","FORD MOTOR CO","","","20201209","","BUY","20201209;133328","","20201209","20201211","ExchTrade","100","9.39","939","-940","9.45","O","","940","0","20201209;114040","","EXECUTION","3286689462","6","14540075482","00012e0e.5fd0ef12.01.01","",""
"U2842030","F","FORD MOTOR CO","","","20201230","","SELL","20201229;162000","","20201229","20201231","BookTrade","-100","5.5","-550","549.975945","8.86","C","A","-950.99","-262.112949","","","EXECUTION","3335041756","-336","14743892973","","",""
"U2842030","NIO","NIO INC - ADR","","","20200106","","SELL","20200103;162000","","20200103","20200107","BookTrade","-100","2","-200","199.98396","3.68","C","A","-150","63.407849","","","EXECUTION","2650676681","-168","11823893509","","",""
"U2842030","NIO","NIO INC - ADR","","","20200515","","SELL","20200515;162000","","20200515","20200519","BookTrade","-100","1.5","-150","149.984785","3.37","C","A","-147","40.888178","","","EXECUTION","2864377180","-187","12750101271","","",""
"U2842030","ORCL","ORACLE CORP","","","20200320","","BUY","20200320;162000","","20200320","20200324","BookTrade","100","50","5000","-5000","45.65","O","A","5000","0","","","EXECUTION","2761841387","-435","12324038496","","",""
"U2842030","ORCL","ORACLE CORP","","","20201209","","BUY","20201209;112521","","20201209","20201211","ExchTrade","100","59.21","5921","-5922","59.73","O","","5922","0","20201209;112521","","EXECUTION","3285704681","52","14536843927","00016247.5fd0eaf6.01.01","",""
"U2842030","ORCL","ORACLE CORP","","","20201209","","BUY","20201209;120359","","20201209","20201211","ExchTrade","100","59.27","5927","-5928","59.73","O","","5928","0","20201209;113723","","EXECUTION","3285951196","46","14537769474","00012e18.5fd106e0.01.01","",""
"U2842030","ORCL","ORACLE CORP","","","20201209","","BUY","20201209;125606","","20201209","20201211","ExchTrade","100","59.33","5933","-5934","59.73","O","","5934","0","20201209;125549","","EXECUTION","3286383212","40","14539132887","00012e18.5fd11672.01.01","",""
"U2842030","RXT","RACKSPACE TECHNOLOGY INC","","","20200818","","BUY","20200818;141611","","20200818","20200820","ExchTrade","100","19.2","1920","-1921","18.89","O","","1921","0","20200818;141611","","EXECUTION","3043143014","-31","13511383112","0000d734.5f3be357.01.01","",""
"U2842030","RXT","RACKSPACE TECHNOLOGY INC","","","20200818","","BUY","20200818;142105","","20200818","20200820","ExchTrade","100","19.18","1918","-1919","18.89","O","","1919","0","20200818;141854","","EXECUTION","3043156973","-29","13511419236","00010193.5f3c045e.01.01","",""
"U2842030","WKHS","WORKHORSE GROUP INC","","","20200626","","BUY","20200626;114839","","20200626","20200630","ExchTrade","100","9.028","902.8","-903.8","9.9","O","","903.8","0","20200626;114839","","EXECUTION","2943831886","87.2","13088182661","0000d5d6.5ef60b02.01.01","",""
"U2842030","WMT","WALMART INC","","","20201210","","SELL","20201209;162000","","20201209","20201211","BookTrade","-100","120","-12000","11999.7229","147.04","C","A","-11950","1150.602746","","","EXECUTION","3288056183","-2704","14548404040","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200211","","BUY","20200210;162000","","20200210","20200212","BookTrade","100","75","7500","-7500","60.53","O","A","7500","0","","","EXECUTION","2690833097","-1447","12024476187","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200211","","BUY","20200210;162000","","20200210","20200212","BookTrade","100","72.5","7250","-7250","60.53","O","A","7250","0","","","EXECUTION","2690833621","-1197","12024476746","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200211","","BUY","20200211;100727","","20200211","20200213","ExchTrade","100","60.76","6076","-6077","60.53","O","","6077","0","20200211;100725","","EXECUTION","2691281751","-23","12026093141","00012e19.5e429683.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200325","","BUY","20200325;144351","","20200325","20200327","ExchTrade","100","37.96","3796","-3797","37.29","O","","3797","0","20200325;144351","","EXECUTION","2770850686","-67","12356508235","00012e19.5e7b6551.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200325","","BUY","20200325;155000","","20200325","20200327","ExchTrade","100","37.5","3750","-3751","37.29","O","","3751","0","20200325;144419","","EXECUTION","2771192636","-21","12357482160","00012e19.5e7b6d80.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200330","","BUY","20200327;162000","","20200327","20200331","BookTrade","100","67.5","6750","-6750","37.5","O","A","6750","0","","","EXECUTION","2777026345","-3000","12383268402","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200417","","SELL","20200417;162000","","20200417","20200421","BookTrade","-100","67.5","-6750","6749.838925","43.22","C","Ex","-8116.5","-3719.754875","","","EXECUTION","2815475254","2428","12540893116","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200520","","BUY","20200519;162000","","20200519","20200521","BookTrade","100","70","7000","-7000","45.37","O","A","7000","0","","","EXECUTION","2869904647","-2463","12773734114","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200619","","SELL","20200619;162000","","20200619","20200623","BookTrade","-100","72.5","-7250","7249.827875","45.98","C","Ex","-8079","-2929.265925","","","EXECUTION","2932032069","2652","13038127501","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200813","","BUY","20200812;162000","","20200812","20200814","BookTrade","200","77.5","15500","-15500","43.01","O","A","15500","0","","","EXECUTION","3033969170","-6898","13473258741","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200813","","BUY","20200812;162000","","20200812","20200814","BookTrade","200","72.5","14500","-14500","43.01","O","A","14500","0","","","EXECUTION","3033970418","-5898","13473260579","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200818","","BUY","20200818;135657","","20200818","20200820","ExchTrade","100","42.49","4249","-4250","42.43","O","","4250","0","20200818;135556","","EXECUTION","3043086980","-6","13511240120","00012e19.5f3bd238.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200907","","BUY","20200904;162000","","20200904","20200909","BookTrade","100","67.5","6750","-6750","39.08","O","A","6750","0","","","EXECUTION","3083348462","-2842","13679862541","","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20200918","","BUY","20200918;144903","","20200918","20200922","ExchTrade","100","36.79","3679","-3680","37.19","O","","3680","0","20200918;142156","","EXECUTION","3108225825","40","13785502581","00012e19.5f64b2a8.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20201209","","BUY","20201209;121213","","20201209","20201211","ExchTrade","100","43.37","4337","-4338","42.8","O","","4338","0","20201209;121206","","EXECUTION","3286013934","-57","14537992621","00012e19.5fd0ea0b.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20201209","","BUY","20201209;122644","","20201209","20201211","ExchTrade","100","43.29","4329","-4330","42.8","O","","4330","0","20201209;121803","","EXECUTION","3286116336","-49","14538343173","00012e19.5fd0ed21.01.01","",""
"U2842030","XOM","EXXON MOBIL CORP","","","20201230","","BUY","20201229;162000","","20201229","20201231","BookTrade","100","60","6000","-6000","41.6","O","A","6000","0","","","EXECUTION","3335042545","-1840","14743894776","","",""
"U2842030","AMD   200117C00030000","AMD 17JAN20 30.0 C","US0079031078","30","20200110","20200117","BUY","20200110;153105","C","20200110","20200113","ExchTrade","1","18.15","1815","-1815.6438","18.186","C","","470.19445","-1345.44935","20200110;153105","","EXECUTION","2657548630","3.6","11857287949","0000f65a.5e18867b.03.01","",""
"U2842030","AMD   200221C00031000","AMD 21FEB20 31.0 C","US0079031078","31","20200131","20200221","BUY","20200131;093003","C","20200131","20200203","ExchTrade","1","17.6","1760","-1761.0938","16.0728","C","","329.197369","-1431.896431","20200131;093003","","EXECUTION","2678657691","-152.72","11964597949","00014247.5e341e1b.02.01","",""
"U2842030","AMD   200221C00032000","AMD 21FEB20 32.0 C","US0079031078","32","20200131","20200221","BUY","20200131;093003","C","20200131","20200203","ExchTrade","1","16.51","1651","-1652.0938","15.0794","C","","291.198156","-1360.895644","20200131;093003","","EXECUTION","2678656704","-143.06","11964597884","00014247.5e341e1a.02.01","",""
"U2842030","AMD   200221C00033000","AMD 21FEB20 33.0 C","US0079031078","33","20200131","20200221","BUY","20200131;093003","C","20200131","20200203","ExchTrade","1","15.48","1548","-1549.0938","14.086","C","","254.898901","-1294.194899","20200131;093003","","EXECUTION","2678664502","-139.4","11964615985","00014247.5e341e19.02.01","",""
"U2842030","AMD   200221C00034000","AMD 21FEB20 34.0 C","US0079031078","34","20200131","20200221","BUY","20200131;093003","C","20200131","20200203","ExchTrade","1","14.24","1424","-1425.0938","13.0926","C","","219.899625","-1205.194175","20200131;093003","","EXECUTION","2678665181","-114.74","11964616019","00014247.5e341e17.02.01","",""
"U2842030","AMD   200417C00032000","AMD 17APR20 32.0 C","US0079031078","32","20200131","20200417","BUY","20200131;093004","C","20200131","20200203","ExchTrade","1","16.51","1651","-1652.0938","15.4193","C","","358.896748","-1293.197052","20200131;093004","","EXECUTION","2678666339","-109.07","11964619967","00014247.5e341e36.02.01","",""
"U2842030","AMD   200417C00033000","AMD 17APR20 33.0 C","US0079031078","33","20200325","20200417","BUY","20200325;132341","C","20200325","20200326","ExchTrade","1","14.8","1480","-1480.6438","12.5151","C","","313.897679","-1166.746121","20200325;132341","","EXECUTION","2770407478","-228.49","12355275448","0000f65a.5e7b69ea.02.01","",""
"U2842030","AMD   200515C00034000","AMD 15MAY20 34.0 C","US0079031078","34","20200408","20200515","BUY","20200408;152741","C","20200408","20200409","ExchTrade","1","15.17","1517","-1517.6438","15.2781","C","","764.188365","-753.455435","20200408;152741","","EXECUTION","2798507878","10.81","12469303950","0000f65a.5e8dddbc.02.01","",""
"U2842030","AMD   200619C00033000","AMD 19JUN20 33.0 C","US0079031078","33","20200501","20200619","BUY","20200501;093006","C","20200501","20200504","ExchTrade","1","18.27","1827","-1828.0938","17.2566","C","","873.186108","-954.907692","20200501;093006","","EXECUTION","2837991508","-101.34","12635726598","00014247.5eac08b9.02.01","",""
"U2842030","AMD   200619C00035000","AMD 19JUN20 35.0 C","US0079031078","35","20200421","20200619","BUY","20200421;101218","C","20200421","20200422","ExchTrade","1","21.59","2159","-2160.0938","18.693","C","","323.897472","-1836.196328","20200421;101218","","EXECUTION","2818772086","-289.7","12554210600","00014247.5e9ee7ee.03.01","",""
"U2842030","AMD   200619C00038000","AMD 19JUN20 38.0 C","US0079031078","38","20200420","20200619","BUY","20200420;093019","C","20200420","20200421","ExchTrade","1","18.73","1873","-1874.0938","19.6691","C","","236.319294","-1637.774506","20200420;093019","","EXECUTION","2815817020","93.91","12542929152","00014247.5e9d884f.02.01","",""
"U2842030","AMD   200619C00039000","AMD 19JUN20 39.0 C","US0079031078","39","20200421","20200619","BUY","20200421;102321","C","20200421","20200422","ExchTrade","1","17.35","1735","-1736.0938","15.178","C","","214.899729","-1521.194071","20200421;102321","","EXECUTION","2818832569","-217.2","12554344776","00014247.5e9eea24.02.01","",""
"U2842030","AMD   200619C00040000","AMD 19JUN20 40.0 C","US0079031078","40","20200421","20200619","BUY","20200421;101907","C","20200421","20200422","ExchTrade","1","16.72","1672","-1673.0938","14.3496","C","","194.900143","-1478.193657","20200421;101907","","EXECUTION","2818795404","-237.04","12554258522","00014247.5e9ee95b.02.01","",""
"U2842030","AMD   200619C00041000","AMD 19JUN20 41.0 C","US0079031078","41","20200421","20200619","BUY","20200421;101405","C","20200421","20200422","ExchTrade","1","16.1","1610","-1611.0938","13.527","C","","173.900577","-1437.193223","20200421;101405","","EXECUTION","2818781416","-257.3","12554227366","00014247.5e9ee83c.03.01","",""
"U2842030","AMD   200619C00042000","AMD 19JUN20 42.0 C","US0079031078","42","20200421","20200619","BUY","20200421;102320","C","20200421","20200422","ExchTrade","1","14.83","1483","-1484.0938","12.7044","C","","159.900867","-1324.192933","20200421;102320","","EXECUTION","2818832526","-212.56","12554344722","00014247.5e9eea21.03.01","",""
"U2842030","AMD   200717C00055000","AMD 17JUL20 55.0 C","US0079031078","55","20200211","20200717","SELL","20200211;100017","C","20200211","20200212","ExchTrade","-1","6.5","-650","648.890745","6.25","O","","-648.890745","0","20200211;095813","","EXECUTION","2691233312","25","12025960729","0000d6a1.5e42a3ea.01.01","",""
"U2842030","AMD   200717C00055000","AMD 17JUL20 55.0 C","US0079031078","55","20200325","20200717","BUY","20200325;143747","C","20200325","20200326","ExchTrade","1","3.74","374","-374.7938","3.1105","C","","648.890745","274.096945","20200325;143653","","EXECUTION","2770823876","-62.95","12356414370","0001162e.5e7b8927.01.01","",""
"U2842030","AMD   210115C00032000","AMD 15JAN21 32.0 C","US0079031078","32","20200110","20210115","SELL","20200110;153105","C","20200110","20200113","ExchTrade","-1","19.34","-1934","1933.3141662","19.4","O","","-1933.3141662","0","20200110;153105","","EXECUTION","2657548628","-6","11857287947","0000f65a.5e18867b.02.01","",""
"U2842030","AMD   210115C00037000","AMD 15JAN21 37.0 C","US0079031078","37","20200131","20210115","SELL","20200131;093003","C","20200131","20200203","ExchTrade","-1","15.63","-1563","1561.8718459","14.691","O","","-1561.8718459","0","20200131;093003","","EXECUTION","2678665814","93.9","11964619854","00014247.5e341e1b.03.01","",""
"U2842030","AMD   210115C00037000","AMD 15JAN21 37.0 C","US0079031078","37","20200408","20210115","SELL","20200408;152741","C","20200408","20200409","ExchTrade","-1","15.75","-1575","1574.3193925","15.8613","O","","-1574.3193925","0","20200408;152741","","EXECUTION","2798506280","-11.13","12469303827","0000f65a.5e8dddbc.03.01","",""
"U2842030","AMD   210115C00040000","AMD 15JAN21 40.0 C","US0079031078","40","20200131","20210115","SELL","20200131;093003","C","20200131","20200203","ExchTrade","-1","13.57","-1357","1355.8761101","12.9014","O","","-1355.8761101","0","20200131;093003","","EXECUTION","2678664293","66.86","11964615957","00014247.5e341e17.03.01","",""
"U2842030","AMD   210115C00040000","AMD 15JAN21 40.0 C","US0079031078","40","20200131","20210115","SELL","20200131;093003","C","20200131","20200203","ExchTrade","-1","13.85","-1385","1383.8755305","12.9014","O","","-1383.8755305","0","20200131;093003","","EXECUTION","2678665509","94.86","11964619843","00014247.5e341e19.03.01","",""
"U2842030","AMD   210115C00040000","AMD 15JAN21 40.0 C","US0079031078","40","20200131","20210115","SELL","20200131;093003","C","20200131","20200203","ExchTrade","-1","13.82","-1382","1380.8755926","12.9014","O","","-1380.8755926","0","20200131;093003","","EXECUTION","2678665655","91.86","11964619846","00014247.5e341e1a.03.01","",""
"U2842030","AMD   210115C00040000","AMD 15JAN21 40.0 C","US0079031078","40","20200131","20210115","SELL","20200131;093004","C","20200131","20200203","ExchTrade","-1","13.68","-1368","1366.8758824","12.9014","O","","-1366.8758824","0","20200131;093004","","EXECUTION","2678665095","77.86","11964616238","00014247.5e341e36.03.01","",""
"U2842030","AMD   210115C00040000","AMD 15JAN21 40.0 C","US0079031078","40","20200420","20210115","SELL","20200420;093019","C","20200420","20200421","ExchTrade","-1","19.85","-1985","1983.8603315","20.6873","O","","-1983.8603315","0","20200420;093019","","EXECUTION","2815830387","-83.73","12542958835","00014247.5e9d884f.03.01","",""
"U2842030","AMD   210115C00045000","AMD 15JAN21 45.0 C","US0079031078","45","20200421","20210115","SELL","20200421;101907","C","20200421","20200422","ExchTrade","-1","16.37","-1637","1635.8680223","14.5303","O","","-1635.8680223","0","20200421;101907","","EXECUTION","2818811543","183.97","12554296158","00014247.5e9ee95b.03.01","",""
"U2842030","AMD   210115C00060000","AMD 15JAN21 60.0 C","US0079031078","60","20200619","20210115","SELL","20200619;123343","C","20200619","20200622","ExchTrade","-1","6.45","-645","644.3199455","6.4","O","","-644.3199455","0","20200619;123341","","EXECUTION","2930712957","5","13031724648","0000dcdf.5eecc9d9.01.01","",""
"U2842030","AMD   210319C00038000","AMD 19MAR21 38.0 C","US0079031078","38","20200421","20210319","SELL","20200421;101218","C","20200421","20200422","ExchTrade","-1","22.11","-2211","2209.8553369","19.6474","O","","-2209.8553369","0","20200421;101218","","EXECUTION","2818755874","246.26","12554177342","00014247.5e9ee7ee.02.01","",""
"U2842030","AMD   210319C00040000","AMD 19MAR21 40.0 C","US0079031078","40","20200325","20210319","SELL","20200325;132341","C","20200325","20200326","ExchTrade","-1","14.69","-1469","1468.3217351","12.5084","O","","-1468.3217351","0","20200325;132341","","EXECUTION","2770410462","218.16","12355278866","0000f65a.5e7b69ea.03.01","",""
"U2842030","AMD   210319C00045000","AMD 19MAR21 45.0 C","US0079031078","45","20200421","20210319","SELL","20200421;102321","C","20200421","20200422","ExchTrade","-1","17","-1700","1698.86663","15.3073","O","","-1698.86663","0","20200421;102321","","EXECUTION","2818832554","169.27","12554344772","00014247.5e9eea24.03.01","",""
"U2842030","AMD   210319C00047000","AMD 19MAR21 47.0 C","US0079031078","47","20200421","20210319","SELL","20200421;101405","C","20200421","20200422","ExchTrade","-1","16.22","-1622","1620.8683538","14.217","O","","-1620.8683538","0","20200421;101405","","EXECUTION","2818781182","200.3","12554225928","00014247.5e9ee83c.02.01","",""
"U2842030","AMD   210319C00050000","AMD 19MAR21 50.0 C","US0079031078","50","20200421","20210319","SELL","20200421;102320","C","20200421","20200422","ExchTrade","-1","14.23","-1423","1421.8727517","12.6814","O","","-1421.8727517","0","20200421;102320","","EXECUTION","2818837185","154.86","12554352543","00014247.5e9eea21.02.01","",""
"U2842030","AMD   220121C00040000","AMD 21JAN22 40.0 C","US0079031078","40","20200501","20220121","SELL","20200501;093006","C","20200501","20200504","ExchTrade","-1","19.73","-1973","1971.8605967","19","O","","-1971.8605967","0","20200501;093006","","EXECUTION","2837985907","73","12635719459","00014247.5eac08b9.03.01","",""
"U2842030","BYND  210115P00125000","BYND 15JAN21 125.0 P","US08862E1091","125","20200710","20210115","SELL","20200710;155528","P","20200710","20200713","ExchTrade","-1","22.8","-2280","2279.283812","23.0169","O","","-2279.283812","0","20200710;155502","","EXECUTION","2969511500","-21.69","13200834074","0000dcdf.5f08bb9c.01.01","",""
"U2842030","BYND  210115P00125000","BYND 15JAN21 125.0 P","US08862E1091","125","20200818","20210115","BUY","20200818;115505","P","20200818","20200819","ExchTrade","1","20.25","2025","-2025.6638","19.3352","C","","2279.283812","253.620012","20200818;115459","","EXECUTION","3042654440","-91.48","13509871689","0000dcdf.5f3c0063.01.01","",""
"U2842030","BYND  210115P00135000","BYND 15JAN21 135.0 P","US08862E1091","135","20200619","20210115","SELL","20200619;124023","P","20200619","20200622","ExchTrade","-1","23.1","-2310","2309.283149","23.3904","O","","-2309.283149","0","20200619;124023","","EXECUTION","2930745614","-29.04","13031816566","0000dcdf.5eeccaba.01.01","",""
"U2842030","BYND  210115P00135000","BYND 15JAN21 135.0 P","US08862E1091","135","20201209","20210115","BUY","20201209;114837","P","20201209","20201210","ExchTrade","1","6.05","605","-605.6538","9","C","","2309.283149","1703.629349","20201209;114822","","EXECUTION","3285857379","295","14537472722","0000dcdf.5fd10f49.01.01","",""
"U2842030","DBX   210115C00021000","DBX 15JAN21 21.0 C","US26210C1045","21","20200818","20210115","SELL","20200818;134327","C","20200818","20200819","ExchTrade","-1","2.15","-215","213.4094485","2.3104","O","","-213.4094485","0","20200818;134327","","EXECUTION","3043048475","-16.04","13511037896","000187e9.5f3bbb08.01.01","",""
"U2842030","DBX   210115C00025000","DBX 15JAN21 25.0 C","US26210C1045","25","20200818","20210115","SELL","20200818;134221","C","20200818","20200819","ExchTrade","-1","0.99","-99","98.2020121","1.08","O","","-98.2020121","0","20200818;134221","","EXECUTION","3043045439","-9","13511031665","0000f776.5f3bbee3.01.01","",""
"U2842030","ESTC  200515P00060000","ESTC 15MAY20 60.0 P","NL0013056914","60","20200219","20200515","BUY","20200219;093348","P","20200219","20200220","ExchTrade","1","1.98","198","-198.2938","2","C","","629.641159","431.347359","20200211;100418","","EXECUTION","2699199422","2","12068279790","0001162e.5e4d3422.01.01","",""
"U2842030","ESTC  200717P00060000","ESTC 17JUL20 60.0 P","NL0013056914","60","20200306","20200717","SELL","20200306;140031","P","20200306","20200309","ExchTrade","-1","7.85","-785","784.6868515","7.973","O","","-784.6868515","0","20191216;145844","","EXECUTION","2728899677","-12.3","12194380779","0001162e.5e6290b1.01.01","",""
"U2842030","ESTC  200717P00060000","ESTC 17JUL20 60.0 P","NL0013056914","60","20200604","20200717","BUY","20200604;093008","P","20200604","20200605","ExchTrade","1","0.48","48","-48.2438","0.2908","C","","784.686851","736.443051","20200528;065003","","EXECUTION","2895760693","-18.92","12889888738","0000f126.5ed8d6db.01.01","",""
"U2842030","ESTC  200821C00070000","ESTC 21AUG20 70.0 C","NL0013056914","70","20200211","20200821","SELL","20200211;100503","C","20200211","20200212","ExchTrade","-1","10.65","-1065","1064.6821545","10.9381","O","","-1064.6821545","0","20200211;100503","","EXECUTION","2691268267","-28.81","12026054594","0001162e.5e42b20d.01.01","",""
"U2842030","ESTC  200821C00070000","ESTC 21AUG20 70.0 C","NL0013056914","70","20200713","20200821","BUY","20200713;153250","C","20200713","20200714","ExchTrade","1","21.81","2181","-2181.3438","20.5717","C","","1064.682155","-1116.661645","20200713;153250","","EXECUTION","2972850693","-123.83","13213658873","00014247.5f0c9445.03.01","",""
